file,left1,top1,right1,bottom1,left2,top2,right2,bottom2
85682fd3-9d19-4b37-a663-6071cbfb82af.png,234,313,526,917,602,305,935,885
bb1a546d-12e6-41e8-b602-768a0e499569.png,200,305,394,553,569,370,768,529
17ec1772-41a6-4bd6-a2a0-b9d45599eb28.png,165,209,447,514,,,,
3b2d5952-ecd3-4e79-9ecc-908adde0ab99.png,226,219,474,764,574,174,895,766
5f47b009-71fc-40d5-8c16-278331ecb652.png,636,450,884,865,192,308,404,764
bf639c3b-ca63-4ce9-ab5f-80cd0c2d7a5d.png,487,143,760,516,84,215,379,671
9ec108de-18b4-4446-a6e8-4c398f5a6614.png,209,429,396,633,478,450,761,676
5d2e858c-3188-44f7-b1f9-e70059dddff5.png,281,282,464,519,664,285,821,510
4f2fc5ae-4c6c-4022-b012-6c809e78759e.png,264,286,523,718,561,214,866,689
6ca9f96b-f164-4022-8c4d-28eed6214c4f.png,211,557,342,712,,,,
aa9d099a-3a55-4fc8-81c5-9963bd04e9f7.png,228,378,475,745,652,203,935,777
85727853-cb45-478d-a517-a0f0c85d0eb5.png,333,191,533,751,660,494,977,768
4fa69712-d57b-4ea9-bdf3-40cdc03f02ff.png,309,230,542,671,,,,
591142fb-40d8-4c86-81e3-f6437d671c37.png,447,425,531,557,,,,
1ef28712-7b54-49de-838a-3a56326d26a0.png,568,481,762,654,,,,
fc1fd5c7-a3cb-4073-96e2-71bd0ebd698c.png,205,217,408,487,,,,
7639c65f-52bf-4040-8907-729964dc5563.png,215,459,380,575,,,,
6fce7a48-4cdc-4bbb-a702-2b0af9ff3498.png,180,391,437,694,,,,
0b202292-a925-4706-963f-28fd16cef0c2.png,203,78,434,542,,,,
a37e89b4-7aa4-42f0-969f-f92816142442.png,641,425,817,575,,,,
bfb48b34-fe9a-4f31-bb5a-27ffe55a49fb.png,590,206,808,686,,,,
9271f16e-e163-4ade-939b-3383b8252da3.png,596,225,867,880,227,197,473,724
817c90f1-a049-474e-bfd5-4e937e6fc234.png,176,189,346,424,,,,
4f91160b-f1f5-4b70-86c0-f820f7d6aec2.png,633,398,854,695,394,394,557,719
639b858a-eaf2-4605-9a90-25a07876421e.png,245,530,442,750,,,,
80bb1913-c1a4-4f50-a2e0-a9e237ee2a53.png,559,301,809,806,212,234,455,740
e80e5db4-c456-4223-8947-426efff27057.png,508,345,668,532,275,383,407,554
74321b39-3aab-444a-893e-fa743ddc9224.png,500,544,693,672,,,,
789e8a7a-2ded-466f-8d50-17e8bc955978.png,340,694,436,811,,,,
57bffc6f-1656-45a2-9e49-e28d1dcbeee1.png,646,162,886,523,321,426,470,570
86459db9-dc9d-42f5-818d-9525684d5406.png,475,270,792,723,174,272,421,709
bffeb7c8-e4e5-4d12-a45e-d4c3fc5b5867.png,202,175,448,655,618,191,784,759
3b411a6e-270d-48d6-a3db-fbb4635151dd.png,599,235,837,803,254,210,497,847
ac9106d5-8cbc-46b0-b27e-8c998b04ef51.png,145,81,471,728,632,166,864,867
088d4414-e057-45cb-a206-4dd3bb02dd6c.png,584,191,896,832,205,164,493,799
88d25c7b-029a-484e-b860-284e164422cf.png,284,387,403,649,587,421,779,718
43605721-d0e0-4d58-b212-b05a295b21be.png,565,338,855,670,,,,
d8348637-b16f-40d0-93d3-d27e4051ce6d.png,293,306,404,705,,,,
3690bde1-7419-46a5-baa2-14b88feed1ea.png,235,272,480,486,,,,
c3a5e685-166b-4f22-b9bb-151a0040e0ee.png,599,463,784,629,329,436,464,635
5003f421-e6d3-4c2c-b713-eba27a9078c2.png,218,340,472,764,523,288,802,760
5ed1cd5c-727a-4952-8ac0-52992df725f2.png,635,346,923,780,242,408,509,892
9889dd70-f91b-462c-a5ce-8b77b97052a1.png,186,552,390,827,,,,
e7f67f50-2929-431f-a9fc-adc24518a87a.png,329,579,423,745,,,,
7bd2d1cd-f950-4898-8d7d-375da645c19c.png,170,352,410,847,,,,
6a3f2b9b-ae83-4561-8ad4-069e40152866.png,199,618,445,787,694,448,852,584
b0fbd4ac-3ab4-44fe-9c2f-4179bbf4260e.png,287,507,448,725,,,,
bd9537e5-1460-438d-a6f5-7515205231f5.png,232,380,436,780,576,335,805,786
e1a10525-e325-40e1-8709-2a9bcf7ad290.png,199,452,398,643,,,,
3703a60d-cd4c-4183-865d-82825a95af81.png,565,215,843,852,127,146,458,745
f12565af-43de-4bc9-9dba-a8a3e9c8331e.png,173,541,336,668,,,,
3c329c7a-1dcf-41c6-a3ab-1db886e8ebd8.png,205,465,441,672,,,,
40e09e66-bed3-4fd7-9c73-683784dcf71c.png,270,475,388,626,505,504,725,730
958ef5a8-9119-4b34-b009-6a3fa8abff64.png,303,587,465,831,,,,
9c3edffc-7981-40c3-84b9-d719e49ce1db.png,599,125,887,748,200,167,470,838
ab17c7e8-3447-431f-afcd-efec89229fe2.png,181,204,416,712,544,194,855,678
11e0e617-cc49-478e-bcba-209866654fde.png,217,60,470,665,569,60,833,735
c08f10a9-1c81-4c81-b411-a53c7b51f20b.png,140,531,427,746,578,668,928,847
ca4b1bf3-ff54-41ca-ae22-6cb515114030.png,159,152,399,541,,,,
9b72e9f6-1001-4372-9120-951dab8c68eb.png,280,413,462,687,641,118,864,760
d61c2dad-6c7e-4247-b984-66efbc79d23d.png,215,464,395,710,,,,
2037f6cd-d91f-47b9-ad6b-13a629090fdd.png,523,588,717,814,,,,
4aaf377b-35ff-412d-bb67-db1ad8c49200.png,594,176,841,668,261,147,477,612
9a75986a-bb57-4f82-b9cc-af6a5a9ea8c6.png,225,346,526,693,,,,
b9c687bf-4fa5-447c-b526-24ea3ce3d6e2.png,653,191,943,886,319,223,556,884
899a3c1f-3355-4092-88a6-67848ecc137d.png,165,573,340,837,,,,
84fb9389-5b59-4db4-811c-7345c8bcd579.png,149,191,450,804,543,210,864,810
958f6fd1-f377-4a55-bb38-7a9db2fd79dc.png,260,114,529,710,621,141,890,742
b1a36998-390d-45e5-bd85-21c2c33690f3.png,155,174,378,749,,,,
52188e35-d9e9-47de-a3c9-71a22f5de52c.png,194,186,399,680,563,223,835,717
e178c7c6-a213-4023-a125-45cf59949b20.png,396,569,486,715,394,308,509,485
ac1f192d-7a24-44c3-9175-819291bd4db9.png,171,398,433,620,,,,
77b4e9ec-9002-444f-b3a5-9e5ab9dacaa5.png,184,641,345,799,,,,
8005e8b9-ab58-45e2-b902-8057864630af.png,204,641,363,757,,,,
b93bc9fc-3863-4ac7-a097-c8977df98d4b.png,153,270,370,419,,,,
c28f7725-70a7-4b55-953a-44d28ecdd4fb.png,589,379,770,566,,,,
08ab87a3-886f-4b5a-9818-889337c63d0b.png,597,441,886,946,207,388,454,863
dd400306-5e55-42d5-8177-673d1e207600.png,292,469,468,780,,,,
f736efcc-ac9e-4f00-9e27-03add80f6f63.png,606,403,765,721,225,303,383,641
bcee03c8-2ff9-4b01-a6d6-a4ee99565d81.png,229,334,434,697,609,266,810,936
db992a32-d062-4a78-a7a2-40aaa6146977.png,190,440,345,598,,,,
92e64cff-df51-4747-9203-fb083bdc520a.png,163,258,451,779,,,,
8d14d37c-f6de-4138-b8b9-20613c8befc2.png,90,280,406,707,,,,
a20def8d-de06-427e-8416-09ae16bbaadc.png,588,405,850,598,,,,
7e2b8ceb-9db2-4159-9e63-96d734dd1218.png,264,355,456,774,,,,
e15ecf55-b05a-4f6f-bb25-d51d4a438963.png,416,208,544,266,,,,
6f47bae9-705f-41c8-8a28-d5cf88927b0e.png,231,297,486,692,,,,
6ed71d2f-d2e1-40c5-b750-5b25b302915b.png,590,175,733,390,,,,
4de71e08-58a2-4780-bf0f-24cd2ffaa6b2.png,428,236,764,773,46,192,341,723
7adb12c0-b1b2-402e-9c58-5a8873eef61d.png,259,543,403,653,,,,
0f510183-11b0-4356-b8ae-24ac9e3814c4.png,228,632,344,813,,,,
383d8991-e27b-4f43-bab1-e1f492ace0f5.png,523,420,619,549,99,434,282,633
15508c0e-a6bd-4d3a-9be2-76466b9f7eb1.png,560,488,848,765,228,407,476,739
79bb5ea3-ca6c-4d75-a379-a6ee6c6da659.png,337,464,483,544,,,,
09dc577c-4219-45cc-9d01-6b46978927a7.png,101,475,365,787,607,352,826,755
0daa445f-6b0b-499f-8162-91296e89f61c.png,707,352,914,604,170,402,344,600
aec1daa4-1910-4270-8de2-9abe6f3b1bf0.png,596,441,830,789,200,473,448,798
62158463-7464-4781-86b2-f43cf3f1833d.png,303,528,402,654,,,,
b006df68-f367-4949-b94b-9351a99cb343.png,537,185,919,762,157,228,411,765
41bf2042-53a2-44a8-9a29-55e643af5ac0.png,575,186,798,644,217,474,343,634
18e8b809-d2a0-4749-a4a4-23b1f4881839.png,127,335,344,694,,,,
319e7123-a32b-4971-acd0-975c52958411.png,224,167,492,398,270,450,466,592
3cf4dbff-f5ff-407e-b902-be8040ed992a.png,94,419,301,708,521,284,720,930
b415c445-79c8-485e-9612-cc12b2772bfc.png,317,287,529,559,,,,
9911bf13-bce6-4b33-b866-1944aca8fab0.png,543,553,836,765,,,,
a41f6e40-d536-46d9-8d24-4948704d5972.png,162,228,484,841,618,182,869,481
391a0d8a-9d87-4420-9e76-2bd87dbce5a3.png,529,421,785,825,114,442,357,682
a199305a-70db-4d2b-8354-691e91c8c27b.png,582,406,873,748,,,,
36491026-0b06-429a-97bf-644518295055.png,215,347,464,496,,,,
f77b0afe-0085-4ee0-afad-a1e9fda8fe65.png,327,153,513,423,702,246,841,505
de8339e8-3f7d-43af-9ca5-9c783d6642db.png,221,426,427,647,,,,
545a0775-e301-4093-860f-dd10ff6dde3e.png,158,150,438,592,,,,
c8f8c1af-28f3-420d-85d6-9501a8002097.png,321,408,562,768,,,,
31d34fd3-7d8f-4b3d-86bc-6b060f20d8ee.png,568,323,725,498,288,331,429,533
99f99868-4c89-47f0-adbb-5a9ca675002d.png,163,239,506,715,567,221,885,808
3b637053-8dd4-4651-8170-080d1a1a4e3a.png,492,325,773,900,161,334,399,825
9c28904a-278c-44ad-b4a9-7f5bc3ae58a6.png,451,425,814,784,,,,
b812234b-987c-47d8-860d-04fb4bd811bf.png,250,453,453,617,,,,
b78a4ada-0963-4067-a009-3f8ee134e069.png,626,303,926,738,261,280,508,745
f40574cd-4fc5-43a7-a2e8-8bf66093c80a.png,607,273,918,848,149,246,417,824
cae03a83-a903-4087-b324-a67fe98638d4.png,195,262,437,664,,,,
131dd766-23cb-43e2-9653-13033d70765c.png,316,240,468,374,,,,
ae5d10d8-1ed8-456f-886b-8689db2a0ee8.png,571,404,834,674,,,,
06ac3c8c-cd1f-4e10-ac24-4cb4f3ab1243.png,503,271,865,938,,,,
b829950f-6e68-4f84-9d7c-65a0aa3d0cab.png,195,410,407,654,563,341,825,574
3748c51e-06c7-488e-97be-dac0614f5c17.png,114,254,441,589,615,267,897,667
06893030-14ab-456d-a22d-05070773e370.png,634,314,854,623,266,310,487,600
af83a7a6-dfe2-4419-a4fa-a0090858f8bd.png,295,191,445,385,,,,
6ab78b00-c23a-4eef-b0c7-d9d6f684faaa.png,80,497,286,615,,,,
ab6e779b-d387-46fe-be63-74bb6c2a1d08.png,604,318,704,686,230,627,378,833
db4c7637-7784-4031-b983-4692715525c5.png,243,492,359,677,,,,
f7379744-be39-44b2-8816-a743857bd6a6.png,695,450,931,713,129,513,396,675
77e922f5-6c41-4885-9e1a-f5e50c24d2ca.png,359,444,450,553,,,,
1f4741e6-a0ae-41b2-8b70-bf7e927f1b13.png,220,536,370,653,,,,
6a66b5bb-54f3-46b0-9675-9d137cb3f895.png,168,419,409,701,,,,
fafb820f-cd7f-4a19-a24f-f294e69a0f87.png,305,614,537,961,689,584,896,916
2af2646f-3cc0-4ef2-a9e4-0beea36f335a.png,247,168,466,485,666,159,761,228
780579a3-2dcc-4343-9c92-de8be54e2865.png,582,429,810,917,,,,
a30e9f7b-4de5-4e40-afc3-cf23361a14e2.png,590,199,741,465,,,,
3c77978d-d287-470c-9bef-b47836b7fa55.png,174,77,477,688,,,,
c60a0502-26cb-40a1-8343-43625a3c4e3f.png,226,380,450,594,,,,
728a07c1-31e8-4167-ad19-ddd7b96ad14c.png,698,374,843,693,276,352,444,744
a3f5a3d9-78a1-4689-8b1e-15f146e14b4a.png,516,344,794,565,65,207,349,422
d9c09d71-4b04-4f5c-95f1-582f7d64467a.png,546,180,647,333,,,,
8aa93e86-e189-4412-ba91-725813f54b56.png,257,338,485,945,,,,
60d168f2-20b8-46ac-b873-4293e0cb5728.png,669,528,853,782,,,,
29cfef18-40c3-489f-adcf-05bd93765b9d.png,240,640,368,745,,,,
82ad571f-aa41-4f2c-b07f-de31c4d1a53c.png,520,425,813,901,192,389,456,770
732836e0-76c6-4bd9-9798-b7039f6b6e14.png,591,373,751,549,,,,
b3f132cb-438b-40d4-a951-0089e8b1a840.png,166,230,437,836,556,345,812,908
bedb1f67-9f34-417b-aa14-ebfca18a38b5.png,232,436,464,643,,,,
12fd0651-0275-4d15-8868-35ba85ea70f0.png,165,519,389,832,,,,
c5fb4095-cb29-4c10-9267-dafb286acc8e.png,199,208,455,685,545,228,785,711
f137ed32-7a53-4b47-b7dc-a75a20701ca3.png,159,388,345,501,,,,
0b8e881f-67bc-4021-a02c-0087233e43aa.png,629,506,886,784,165,427,421,745
52816546-4463-4a7f-a120-7d492a86a524.png,562,221,825,473,,,,
97a6f7c7-df3f-4127-907d-27823c48f2fe.png,590,369,775,622,207,253,408,556
ab11a2eb-d568-4ee3-acd1-36b81ccba932.png,204,299,429,822,670,299,972,906
c5074fa5-ad56-4b4f-9b52-c298db7b62af.png,222,214,499,826,,,,
91671d38-4311-4998-85d5-870181df120d.png,483,304,821,821,104,335,417,845
6f4c4632-50d2-4ba9-8a75-0c651f66a096.png,212,482,425,649,565,499,688,616
3a5ff12c-56f6-4ea0-ba4e-82e49b889222.png,553,371,825,581,305,404,413,551
4525bf0b-20b4-4f4f-9149-e32632812d89.png,302,404,492,758,534,360,789,756
0bbe0f92-940f-431a-b8c4-3b371ea7d9aa.png,313,430,524,686,615,278,947,598
48eb6bcf-ddda-49f3-9f80-5a7a11b5bccc.png,181,445,426,928,607,349,917,958
31ad19e6-fe6d-40da-b2cc-a0dc5554d79e.png,295,414,388,589,520,494,645,719
239f7e39-e679-4892-9c87-04d1e4fd240f.png,638,598,823,736,,,,
f3d8b643-0706-4997-8819-92bb95524626.png,98,576,387,836,,,,
99772300-b5be-44cf-b8a9-682247e5e8c7.png,262,153,442,558,,,,
deffa472-a50f-43fa-bc8b-1eaa48adb8d3.png,226,725,361,941,,,,
b25f283e-c7d0-47b0-8daf-17e79407866a.png,105,276,406,817,517,282,869,845
9e61c568-6559-4634-b4af-7f1bbd8d39f0.png,194,295,455,724,552,191,821,755
473cc35e-bf1d-4253-891e-5fab620cb47b.png,240,384,513,703,615,422,878,794
339d0607-e869-4869-ac6d-379172682713.png,566,427,848,569,315,408,446,538
83f4781d-6f1b-476b-9916-d23ec415d928.png,315,149,538,562,631,293,853,707
3ea07f33-3cd8-4a27-b680-8e1bc57aa1b8.png,658,523,810,718,355,595,462,757
9e6239f2-9352-4bad-a19a-22538ddd0e27.png,608,247,892,654,,,,
3858239f-f7ce-4858-94fb-095174a6c0e8.png,143,365,445,722,607,425,914,787
32e8b837-8656-47e1-87ec-b365c7670984.png,236,534,407,649,,,,
35114241-ead7-425a-a694-4f5131f0dc50.png,580,153,861,898,130,178,441,824
57d11808-6e38-442d-b908-b5da489f73e3.png,222,659,391,772,,,,
7d402380-193a-4aef-92aa-8c80e11217fb.png,122,483,320,666,,,,
05212f46-32b5-4350-812b-2bab7509d93f.png,605,423,849,646,139,488,368,873
9f756055-99fc-4a80-97b4-f89f98cf92d2.png,66,397,393,696,,,,
5b35df82-9440-4634-9a28-406e1819cd4e.png,568,276,837,684,69,501,282,597
fd8de63f-e006-4e20-a937-9ecbde6e31e9.png,215,235,460,743,597,256,852,761
97a91432-e516-425b-adf2-260b743f588c.png,489,370,765,656,,,,
3c203807-9c47-42fb-b82b-680090451273.png,183,181,429,749,552,272,772,810
bf294753-f056-49b4-9aab-a486265a98bb.png,649,291,743,459,217,392,447,669
fba0309a-edbe-4d97-b806-f6fe8460ced3.png,637,404,866,754,,,,
9ee2b533-9bd1-461d-acbc-ac74aa13818b.png,568,381,838,703,,,,
18229219-aeb9-4687-ad23-29bed791d76e.png,361,132,529,451,,,,
74f02a21-db6b-439d-b17d-81c23120374d.png,622,350,764,551,,,,
3a010152-9ce2-4780-bdd8-bac6fa101991.png,690,582,813,720,,,,
a89eb468-2a15-4370-8725-70e8a1ff9007.png,196,216,437,752,594,322,765,534
ee674127-083a-4562-a4e6-3ee96bae758a.png,272,463,399,630,,,,
c4328895-fac4-4ecc-b164-88f77dee37ca.png,219,250,463,710,562,268,848,733
9e149c3a-0dbc-4d4d-a7f6-939c4e4d8688.png,197,106,453,604,579,125,798,584
c3b185a1-bcb2-4cdb-a4ac-1aeb2668751c.png,687,304,874,639,279,267,465,629
9ee07fd5-612d-4a33-89a6-12fa8ce9bb48.png,752,206,1003,819,292,123,601,802
0c24e2a2-9fca-463a-a1fa-fbcda2712260.png,639,526,823,744,,,,
382db3e8-f756-48c5-8def-e0630634a680.png,225,459,414,631,,,,
8a0d16d4-5824-4bd6-a6b9-987e2bf71f3c.png,216,321,413,617,562,447,754,698
6f2b836b-d150-45cd-ad9d-2ba6a6d4a508.png,221,546,443,756,684,538,876,762
35a13820-ba8a-45d7-b566-9ee95b6bd7c8.png,216,369,471,769,633,466,926,753
d22e3d9f-99a9-4537-a0ff-fc3c1f349ee2.png,172,396,411,737,,,,
6d2371e4-f8cd-4f6f-bf9e-1e8773b3960a.png,171,262,384,677,580,244,730,669
b134ec86-1a70-49fa-89cc-b43686c73d0f.png,185,567,413,801,576,247,866,834
b2f5b10a-917c-4080-8046-ec1c9fb9cb39.png,631,486,866,667,269,463,448,635
da0d705d-7722-43d1-a880-a34c553f0719.png,220,364,410,550,,,,
9d5031cd-338b-45b9-8bf0-2cf09f3b8e52.png,561,341,993,929,208,411,538,923
ade2b6b7-5ee9-4480-844c-5eb07e2c08fc.png,605,181,889,778,123,67,394,695
1707921a-8b1d-419e-b5de-6e069bc9e4eb.png,105,451,351,752,,,,
8732a404-be54-4ab6-809f-b92b3dde6e63.png,571,480,773,814,154,473,386,831
0906c2ce-d3a7-43ad-af1b-1dadf70d8cc4.png,534,163,798,769,200,137,476,789
71131596-6768-4832-a4b4-5b7a1478d060.png,575,266,827,826,99,238,430,825
d64913fa-c9ba-4ee4-9613-8c991fd3afea.png,175,491,331,832,,,,
b163a08c-8dba-409a-b2d6-e30047625970.png,618,430,861,653,274,308,469,673
7828ad2d-6180-4903-aee4-e63fe42e63dc.png,587,193,711,359,,,,
6f3d76ce-9c4e-4e4c-b344-776d764e1be8.png,160,153,390,696,519,180,802,732
a0c4fc4a-52c9-49df-8564-5d23e9d0ebc0.png,617,500,869,845,,,,
670d7af7-4422-4f2e-994d-96179316a71a.png,621,348,839,622,,,,
33d18acf-9ad3-4441-9167-e23bf9a3022f.png,363,288,472,527,,,,
bdfd8e85-cf42-4353-add4-2cb713d87bd5.png,278,501,490,728,679,472,901,729
ceb903e7-cdbd-4e62-aca0-00c255736807.png,193,552,436,786,583,462,843,780
b76341f1-7b72-4c86-aed2-9967a0b3c729.png,275,301,417,426,643,186,891,443
939d305e-8292-4575-8bdb-d5533fe5312e.png,230,247,403,667,,,,
ba8d3130-4063-4339-bbfa-474259060f5b.png,644,333,939,630,295,352,518,692
bc03768e-ae96-4627-b65a-4458abc9ca62.png,606,472,860,694,323,459,486,685
f4fffaa6-a5b8-494e-911b-1560d1937422.png,212,350,409,689,571,263,803,716
32e6fd38-0e31-450c-93ec-f29ea5a6ad2c.png,240,413,375,610,568,329,741,662
b481fe48-80c2-4a74-9c1a-ad907dd1f7b6.png,686,377,937,888,272,409,458,838
26f62d1f-5b9f-4eed-af49-d6a48e8ff3f7.png,586,553,744,754,,,,
b532569f-be57-44a1-8452-83aa0bf278d1.png,565,503,725,652,,,,
094eed38-9c5b-4042-936d-344ccec4c3cc.png,122,350,422,800,544,346,841,866
74e774b3-ca7c-47c7-b580-393f6a432206.png,177,353,267,458,,,,
ae01a62f-cbca-4f9d-bf40-2962929e5e0e.png,580,168,874,636,101,140,430,604
000db696-cf54-4385-b10b-6b16fbb3f985.png,316,318,486,796,660,375,806,777
36c6e858-3acf-46df-8b0a-9b452885f85c.png,212,103,450,443,556,199,768,528
9cc6707b-0793-492b-b59a-ededa08fb144.png,696,185,903,847,,,,
9dcfa483-4ed7-4cc8-954e-eb7c188e914d.png,610,508,816,821,175,339,456,795
bbc0f839-6707-42f6-9e56-c3f555d6b9c0.png,590,378,817,743,271,205,444,673
a2018dbd-1979-452a-a629-b5230b69d259.png,654,292,936,576,,,,
2d0ebb7e-9c57-4a78-9728-e79b0f2bc91c.png,594,513,844,720,,,,
a69636c7-d292-4e42-9114-a5a1c1158086.png,174,214,438,835,,,,
d17c8ec3-cff1-4976-b83f-ba808e6a1428.png,216,508,468,787,,,,
9708b405-8887-4824-b354-f7c245eedfc3.png,113,248,329,773,,,,
37581397-f072-40bb-a05b-e234033fc871.png,186,549,397,755,596,557,845,854
bb1e0002-241f-4b8d-83f9-dc3954dc3cd7.png,241,382,468,573,,,,
b8397df9-1bd5-4961-b756-978ff4aed6cf.png,217,504,387,777,,,,
b858e525-59a0-4e31-a893-6698f934c5cd.png,232,380,446,793,616,310,872,824
b3e77c82-8f60-42bc-b792-cf201fe15060.png,565,287,837,617,242,340,466,725
fef7b294-017c-4491-9e57-119086855785.png,121,612,302,777,,,,
091781dd-be2b-4517-9264-ade2f0c85487.png,550,134,822,850,,,,
baac5ed4-b582-4c80-bd2d-acb97c52806e.png,295,93,534,714,675,134,895,777
90b2b94e-efa8-4ff7-98e1-86ea3e33b575.png,596,418,889,778,,,,
cb601b71-9d46-4db3-8b4d-061874787669.png,220,235,413,669,,,,
b01c0d6b-11ad-463d-85bc-f4e4f1dfbc8a.png,616,355,840,604,301,425,456,575
39552f5b-ee51-4a9a-9028-8fcdaae9baac.png,216,218,456,621,563,139,810,666
d3a0da1a-8289-4fca-ae3c-6894d4f3c108.png,580,63,889,482,256,87,497,468
ac70e5ac-f93d-4fbf-a8d8-6db501f56cc2.png,255,193,448,344,627,223,856,436
43e51c0e-1a39-4476-bb12-c04d89783b8b.png,509,330,800,688,,,,
e3bfcacf-6bb6-4af1-b49f-0a3b0cda6f96.png,210,386,341,507,,,,
649bf5e9-8164-4a1a-b96f-b9e7475e758b.png,206,537,415,718,,,,
cf4acaef-abef-4341-a4f2-e1689d804d3e.png,229,292,418,542,470,207,804,556
e4adbfcf-d787-473c-ace4-7ea59984f732.png,288,306,414,534,,,,
38314ee1-b525-43aa-af34-8e1dd877395e.png,308,475,450,643,,,,
7dc823e0-f7c6-42b3-8035-553aeda2a2e5.png,738,444,837,520,171,400,373,615
8b3ffca6-7869-474c-b397-58e089dd09ab.png,156,413,342,740,485,171,715,472
9bfbcf53-fe7e-47b3-ae0d-3d4cd48001ee.png,148,390,381,884,,,,
c09b4889-d8d1-4690-806e-dfada1f79e0b.png,606,555,762,684,,,,
10b1ae91-9c1a-4b1d-b269-51754df1b4f6.png,320,298,419,372,,,,
ef7cd600-75c9-4b07-bb0e-f66e857fdafa.png,654,514,824,705,,,,
b64e24e7-8428-446a-8b07-918715b55b7b.png,557,561,757,864,198,353,414,859
6bf02e28-807b-4020-a18a-3d34fed0d3aa.png,745,298,839,542,361,202,541,463
b1aeb5fe-529c-456b-905d-e7c0f37b072c.png,599,542,733,739,,,,
bfe40d11-6e72-4ccd-9fd4-5534402fdabf.png,530,154,802,592,234,169,417,589
aa5418aa-065b-4dfe-b61d-3cddd302b4f2.png,601,300,826,504,,,,
3ed75b04-2a32-44a8-9297-0e58441f0e8c.png,297,279,493,735,581,218,807,692
